| id      | item     | qty  | unit  | total = qty * unit |
| r_01111 | item1111 | 9    | 12.00 |                    |
| r_01112 | item1112 | 9    | 12.00 |                    |
| r_01113 | item1113 | 9    | 12.00 |                    |
| r_01114 | item1114 | 9    | 12.00 |                    |
| r_01115 | item1115 | 9    | 12.00 |                    |
| r_01116 | item1116 | 9    | 12.00 |                    |
| r_01117 | item1117 | 9    | 12.00 |                    |
| r_01118 | item1118 | 9    | 12.00 |                    |
| r_01119 | item1119 | 9    | 12.00 |                    |
| r_01120 | item1120 | 9    | 12.00 |                    |
| r_01121 | item1121 | 9    | 12.00 |                    |
| r_01122 | item1122 | 9    | 12.00 |                    |
| r_01123 | item1123 | 9    | 12.00 |                    |
| r_01124 | item1124 | 9    | 12.00 |                    |
| r_01125 | item1125 | 9    | 12.00 |                    |
| r_01126 | item1126 | 9    | 12.00 |                    |
| r_01127 | item1127 | 9    | 12.00 |                    |
| r_01128 | item1128 | 9    | 12.00 |                    |
| r_01129 | item1129 | 9    | 12.00 |                    |
| r_01130 | item1130 | 9    | 12.00 |                    |
| r_01131 | item1131 | 9    | 12.00 |                    |
| r_01132 | item1132 | 9    | 12.00 |                    |
| r_01133 | item1133 | 9    | 12.00 |                    |
| r_01134 | item1134 | 9    | 12.00 |                    |
| r_01135 | item1135 | 9    | 12.00 |                    |
| r_01136 | item1136 | 9    | 12.00 |                    |
| r_01137 | item1137 | 9    | 12.00 |                    |
| r_01138 | item1138 | 9    | 12.00 |                    |
| r_01139 | item1139 | 9    | 12.00 |                    |
| r_01140 | item1140 | 9    | 12.00 |                    |
| r_01141 | item1141 | 9    | 12.00 |                    |
| r_01142 | item1142 | 9    | 12.00 |                    |
| r_01143 | item1143 | 9    | 12.00 |                    |
| r_01144 | item1144 | 9    | 12.00 |                    |
| r_01145 | item1145 | 9    | 12.00 |                    |
| r_01146 | item1146 | 9    | 12.00 |                    |
| r_01147 | item1147 | 9    | 12.00 |                    |
| r_01148 | item1148 | 9    | 12.00 |                    |
| r_01149 | item1149 | 9    | 12.00 |                    |
| r_01150 | item1150 | 9    | 12.00 |                    |
| r_01151 | item1151 | 9    | 12.00 |                    |
| r_01152 | item1152 | 9    | 12.00 |                    |
| r_01153 | item1153 | 9    | 12.00 |                    |
| r_01154 | item1154 | 9    | 12.00 |                    |
| r_01155 | item1155 | 9    | 12.00 |                    |
| r_01156 | item1156 | 9    | 12.00 |                    |
| r_01157 | item1157 | 9    | 12.00 |                    |
| r_01158 | item1158 | 9    | 12.00 |                    |
| r_01159 | item1159 | 9    | 12.00 |                    |
| r_01160 | item1160 | 9    | 12.00 |                    |
| r_01161 | item1161 | 9    | 12.00 |                    |
| r_01162 | item1162 | 9    | 12.00 |                    |
| r_01163 | item1163 | 9    | 12.00 |                    |
| r_01164 | item1164 | 9    | 12.00 |                    |
| r_01165 | item1165 | 9    | 12.00 |                    |
| r_01166 | item1166 | 9    | 12.00 |                    |
| r_01167 | item1167 | 9    | 12.00 |                    |
| r_01168 | item1168 | 9    | 12.00 |                    |
| r_01169 | item1169 | 9    | 12.00 |                    |
| r_01170 | item1170 | 9    | 12.00 |                    |
| r_01171 | item1171 | 9    | 12.00 |                    |
| r_01172 | item1172 | 9    | 12.00 |                    |
| r_01173 | item1173 | 9    | 12.00 |                    |
| r_01174 | item1174 | 9    | 12.00 |                    |
| r_01175 | item1175 | 9    | 12.00 |                    |
| r_01176 | item1176 | 9    | 12.00 |                    |
| r_01177 | item1177 | 9    | 12.00 |                    |
| r_01178 | item1178 | 9    | 12.00 |                    |
| r_01179 | item1179 | 9    | 12.00 |                    |
| r_01180 | item1180 | 9    | 12.00 |                    |
| r_01181 | item1181 | 9    | 12.00 |                    |
| r_01182 | item1182 | 9    | 12.00 |                    |
| r_01183 | item1183 | 9    | 12.00 |                    |
| r_01184 | item1184 | 9    | 12.00 |                    |
| r_01185 | item1185 | 9    | 12.00 |                    |
| r_01186 | item1186 | 9    | 12.00 |                    |
| r_01187 | item1187 | 9    | 12.00 |                    |
| r_01188 | item1188 | 9    | 12.00 |                    |
| r_01189 | item1189 | 9    | 12.00 |                    |
| r_01190 | item1190 | 9    | 12.00 |                    |
| r_01191 | item1191 | 9    | 12.00 |                    |
| r_01192 | item1192 | 9    | 12.00 |                    |
| r_01193 | item1193 | 9    | 12.00 |                    |
| r_01194 | item1194 | 9    | 12.00 |                    |
| r_01195 | item1195 | 9    | 12.00 |                    |
| r_01196 | item1196 | 9    | 12.00 |                    |
| r_01197 | item1197 | 9    | 12.00 |                    |
| r_01198 | item1198 | 9    | 12.00 |                    |
| r_01199 | item1199 | 9    | 12.00 |                    |
| r_01200 | item1200 | 9    | 12.00 |                    |
| r_01201 | item1201 | 9    | 12.00 |                    |
| r_01202 | item1202 | 9    | 12.00 |                    |
| r_01203 | item1203 | 9    | 12.00 |                    |
| r_01204 | item1204 | 9    | 12.00 |                    |
| r_01205 | item1205 | 9    | 12.00 |                    |
| r_01206 | item1206 | 9    | 12.00 |                    |
| r_01207 | item1207 | 9    | 12.00 |                    |
| r_01208 | item1208 | 9    | 12.00 |                    |
| r_01209 | item1209 | 9    | 12.00 |                    |
| r_01210 | item1210 | 9    | 12.00 |                    |
| r_01211 | item1211 | 9    | 12.00 |                    |
| r_01212 | item1212 | 9    | 12.00 |                    |
| r_01213 | item1213 | 9    | 12.00 |                    |
| r_01214 | item1214 | 9    | 12.00 |                    |
| r_01215 | item1215 | 9    | 12.00 |                    |
| r_01216 | item1216 | 9    | 12.00 |                    |
| r_01217 | item1217 | 9    | 12.00 |                    |
| r_01218 | item1218 | 9    | 12.00 |                    |
| r_01219 | item1219 | 9    | 12.00 |                    |
| r_01220 | item1220 | 9    | 12.00 |                    |
| r_01221 | item1221 | 9    | 12.00 |                    |
| r_01222 | item1222 | 9    | 12.00 |                    |
| r_01223 | item1223 | 9    | 12.00 |                    |
| r_01224 | item1224 | 9    | 12.00 |                    |
| r_01225 | item1225 | 9    | 12.00 |                    |
| r_01226 | item1226 | 9    | 12.00 |                    |
| r_01227 | item1227 | 9    | 12.00 |                    |
| r_01228 | item1228 | 9    | 12.00 |                    |
| r_01229 | item1229 | 9    | 12.00 |                    |
| r_01230 | item1230 | 9    | 12.00 |                    |
| r_01231 | item1231 | 9    | 12.00 |                    |
| r_01232 | item1232 | 9    | 12.00 |                    |
| r_01233 | item1233 | 9    | 12.00 |                    |
| r_01234 | item1234 | 9    | 12.00 |                    |
| r_01235 | item1235 | 9    | 12.00 |                    |
| r_01236 | item1236 | 9    | 12.00 |                    |
| r_01237 | item1237 | 9    | 12.00 |                    |
| r_01238 | item1238 | 9    | 12.00 |                    |
| r_01239 | item1239 | 9    | 12.00 |                    |
| r_01240 | item1240 | 9    | 12.00 |                    |
| r_01241 | item1241 | 9    | 12.00 |                    |
| r_01242 | item1242 | 9    | 12.00 |                    |
| r_01243 | item1243 | 9    | 12.00 |                    |
| r_01244 | item1244 | 9    | 12.00 |                    |
| r_01245 | item1245 | 9    | 12.00 |                    |
| r_01246 | item1246 | 9    | 12.00 |                    |
| r_01247 | item1247 | 9    | 12.00 |                    |
| r_01248 | item1248 | 9    | 12.00 |                    |
| r_01249 | item1249 | 9    | 12.00 |                    |
| r_01250 | item1250 | 9    | 12.00 |                    |
| r_01251 | item1251 | 9    | 12.00 |                    |
| r_01252 | item1252 | 9    | 12.00 |                    |
| r_01253 | item1253 | 9    | 12.00 |                    |
| r_01254 | item1254 | 9    | 12.00 |                    |
| r_01255 | item1255 | 9    | 12.00 |                    |
| r_01256 | item1256 | 9    | 12.00 |                    |
| r_01257 | item1257 | 9    | 12.00 |                    |
| r_01258 | item1258 | 9    | 12.00 |                    |
| r_01259 | item1259 | 9    | 12.00 |                    |
| r_01260 | item1260 | 9    | 12.00 |                    |
| r_01261 | item1261 | 9    | 12.00 |                    |
| r_01262 | item1262 | 9    | 12.00 |                    |
| r_01263 | item1263 | 9    | 12.00 |                    |
| r_01264 | item1264 | 9    | 12.00 |                    |
| r_01265 | item1265 | 9    | 12.00 |                    |
| r_01266 | item1266 | 9    | 12.00 |                    |
| r_01267 | item1267 | 9    | 12.00 |                    |
| r_01268 | item1268 | 9    | 12.00 |                    |
| r_01269 | item1269 | 9    | 12.00 |                    |
| r_01270 | item1270 | 9    | 12.00 |                    |
| r_01271 | item1271 | 9    | 12.00 |                    |
| r_01272 | item1272 | 9    | 12.00 |                    |
| r_01273 | item1273 | 9    | 12.00 |                    |
| r_01274 | item1274 | 9    | 12.00 |                    |
| r_01275 | item1275 | 9    | 12.00 |                    |
| r_01276 | item1276 | 9    | 12.00 |                    |
| r_01277 | item1277 | 9    | 12.00 |                    |
| r_01278 | item1278 | 9    | 12.00 |                    |
| r_01279 | item1279 | 9    | 12.00 |                    |
| r_01280 | item1280 | 9    | 12.00 |                    |
| r_01281 | item1281 | 9    | 12.00 |                    |
| r_01282 | item1282 | 9    | 12.00 |                    |
| r_01283 | item1283 | 9    | 12.00 |                    |
| r_01284 | item1284 | 9    | 12.00 |                    |
| r_01285 | item1285 | 9    | 12.00 |                    |
| r_01286 | item1286 | 9    | 12.00 |                    |
| r_01287 | item1287 | 9    | 12.00 |                    |
| r_01288 | item1288 | 9    | 12.00 |                    |
| r_01289 | item1289 | 9    | 12.00 |                    |
| r_01290 | item1290 | 9    | 12.00 |                    |
| r_01291 | item1291 | 9    | 12.00 |                    |
| r_01292 | item1292 | 9    | 12.00 |                    |
| r_01293 | item1293 | 9    | 12.00 |                    |
| r_01294 | item1294 | 9    | 12.00 |                    |
| r_01295 | item1295 | 9    | 12.00 |                    |
| r_01296 | item1296 | 9    | 12.00 |                    |
| r_01297 | item1297 | 9    | 12.00 |                    |
| r_01298 | item1298 | 9    | 12.00 |                    |
| r_01299 | item1299 | 9    | 12.00 |                    |
| r_01300 | item1300 | 9    | 12.00 |                    |
| r_01301 | item1301 | 9    | 12.00 |                    |
| r_01302 | item1302 | 9    | 12.00 |                    |
| r_01303 | item1303 | 9    | 12.00 |                    |
| r_01304 | item1304 | 9    | 12.00 |                    |
| r_01305 | item1305 | 9    | 12.00 |                    |
| r_01306 | item1306 | 9    | 12.00 |                    |
| r_01307 | item1307 | 9    | 12.00 |                    |
| r_01308 | item1308 | 9    | 12.00 |                    |
| r_01309 | item1309 | 9    | 12.00 |                    |
| r_01310 | item1310 | 9    | 12.00 |                    |
| r_01311 | item1311 | 9    | 12.00 |                    |
| r_01312 | item1312 | 9    | 12.00 |                    |
| r_01313 | item1313 | 9    | 12.00 |                    |
| r_01314 | item1314 | 9    | 12.00 |                    |
| r_01315 | item1315 | 9    | 12.00 |                    |
| r_01316 | item1316 | 9    | 12.00 |                    |
| r_01317 | item1317 | 9    | 12.00 |                    |
| r_01318 | item1318 | 9    | 12.00 |                    |
| r_01319 | item1319 | 9    | 12.00 |                    |
| r_01320 | item1320 | 9    | 12.00 |                    |
| r_01321 | item1321 | 9    | 12.00 |                    |
| r_01322 | item1322 | 9    | 12.00 |                    |
| r_01323 | item1323 | 9    | 12.00 |                    |
| r_01324 | item1324 | 9    | 12.00 |                    |
| r_01325 | item1325 | 9    | 12.00 |                    |
| r_01326 | item1326 | 9    | 12.00 |                    |
| r_01327 | item1327 | 9    | 12.00 |                    |
| r_01328 | item1328 | 9    | 12.00 |                    |
| r_01329 | item1329 | 9    | 12.00 |                    |
| r_01330 | item1330 | 9    | 12.00 |                    |
| r_01331 | item1331 | 9    | 12.00 |                    |
| r_01332 | item1332 | 9    | 12.00 |                    |
| r_01333 | item1333 | 9    | 12.00 |                    |
| r_01334 | item1334 | 9    | 12.00 |                    |
| r_01335 | item1335 | 9    | 12.00 |                    |
| r_01336 | item1336 | 9    | 12.00 |                    |
| r_01337 | item1337 | 9    | 12.00 |                    |
| r_01338 | item1338 | 9    | 12.00 |                    |
| r_01339 | item1339 | 9    | 12.00 |                    |
| r_01340 | item1340 | 9    | 12.00 |                    |
| r_01341 | item1341 | 9    | 12.00 |                    |
| r_01342 | item1342 | 9    | 12.00 |                    |
| r_01343 | item1343 | 9    | 12.00 |                    |
| r_01344 | item1344 | 9    | 12.00 |                    |
| r_01345 | item1345 | 9    | 12.00 |                    |
| r_01346 | item1346 | 9    | 12.00 |                    |
| r_01347 | item1347 | 9    | 12.00 |                    |
| r_01348 | item1348 | 9    | 12.00 |                    |
| r_01349 | item1349 | 9    | 12.00 |                    |
| r_01350 | item1350 | 9    | 12.00 |                    |
| r_01351 | item1351 | 9    | 12.00 |                    |
| r_01352 | item1352 | 9    | 12.00 |                    |
| r_01353 | item1353 | 9    | 12.00 |                    |
| r_01354 | item1354 | 9    | 12.00 |                    |
| r_01355 | item1355 | 9    | 12.00 |                    |
| r_01356 | item1356 | 9    | 12.00 |                    |
| r_01357 | item1357 | 9    | 12.00 |                    |
| r_01358 | item1358 | 9    | 12.00 |                    |
| r_01359 | item1359 | 9    | 12.00 |                    |
| r_01360 | item1360 | 9    | 12.00 |                    |
| r_01361 | item1361 | 9    | 12.00 |                    |
| r_01362 | item1362 | 9    | 12.00 |                    |
| r_01363 | item1363 | 9    | 12.00 |                    |
| r_01364 | item1364 | 9    | 12.00 |                    |
| r_01365 | item1365 | 9    | 12.00 |                    |
| r_01366 | item1366 | 9    | 12.00 |                    |
| r_01367 | item1367 | 9    | 12.00 |                    |
| r_01368 | item1368 | 9    | 12.00 |                    |
| r_01369 | item1369 | 9    | 12.00 |                    |
| r_01370 | item1370 | 9    | 12.00 |                    |
| r_01371 | item1371 | 9    | 12.00 |                    |
| r_01372 | item1372 | 9    | 12.00 |                    |
| r_01373 | item1373 | 9    | 12.00 |                    |
| r_01374 | item1374 | 9    | 12.00 |                    |
| r_01375 | item1375 | 9    | 12.00 |                    |
| r_01376 | item1376 | 9    | 12.00 |                    |
| r_01377 | item1377 | 9    | 12.00 |                    |
| r_01378 | item1378 | 9    | 12.00 |                    |
| r_01379 | item1379 | 9    | 12.00 |                    |
| r_01380 | item1380 | 9    | 12.00 |                    |
| r_01381 | item1381 | 9    | 12.00 |                    |
| r_01382 | item1382 | 9    | 12.00 |                    |
| r_01383 | item1383 | 9    | 12.00 |                    |
| r_01384 | item1384 | 9    | 12.00 |                    |
| r_01385 | item1385 | 9    | 12.00 |                    |
| r_01386 | item1386 | 9    | 12.00 |                    |
| r_01387 | item1387 | 9    | 12.00 |                    |
| r_01388 | item1388 | 9    | 12.00 |                    |
| r_01389 | item1389 | 9    | 12.00 |                    |
| r_01390 | item1390 | 9    | 12.00 |                    |
| r_01391 | item1391 | 9    | 12.00 |                    |
| r_01392 | item1392 | 9    | 12.00 |                    |
| r_01393 | item1393 | 9    | 12.00 |                    |
| r_01394 | item1394 | 9    | 12.00 |                    |
| r_01395 | item1395 | 9    | 12.00 |                    |
| r_01396 | item1396 | 9    | 12.00 |                    |
| r_01397 | item1397 | 9    | 12.00 |                    |
| r_01398 | item1398 | 9    | 12.00 |                    |
| r_01399 | item1399 | 9    | 12.00 |                    |
| r_01400 | item1400 | 9    | 12.00 |                    |
| r_01401 | item1401 | 9    | 12.00 |                    |
| r_01402 | item1402 | 9    | 12.00 |                    |
| r_01403 | item1403 | 9    | 12.00 |                    |
| r_01404 | item1404 | 9    | 12.00 |                    |
| r_01405 | item1405 | 9    | 12.00 |                    |
| r_01406 | item1406 | 9    | 12.00 |                    |
| r_01407 | item1407 | 9    | 12.00 |                    |
| r_01408 | item1408 | 9    | 12.00 |                    |
| r_01409 | item1409 | 9    | 12.00 |                    |
| r_01410 | item1410 | 9    | 12.00 |                    |
| r_01411 | item1411 | 9    | 12.00 |                    |
| r_01412 | item1412 | 9    | 12.00 |                    |
| r_01413 | item1413 | 9    | 12.00 |                    |
| r_01414 | item1414 | 9    | 12.00 |                    |
| r_01415 | item1415 | 9    | 12.00 |                    |
| r_01416 | item1416 | 9    | 12.00 |                    |
| r_01417 | item1417 | 9    | 12.00 |                    |
| r_01418 | item1418 | 9    | 12.00 |                    |
| r_01419 | item1419 | 9    | 12.00 |                    |
| r_01420 | item1420 | 9    | 12.00 |                    |
| r_01421 | item1421 | 9    | 12.00 |                    |
| r_01422 | item1422 | 9    | 12.00 |                    |
| r_01423 | item1423 | 9    | 12.00 |                    |
| r_01424 | item1424 | 9    | 12.00 |                    |
| r_01425 | item1425 | 9    | 12.00 |                    |
| r_01426 | item1426 | 9    | 12.00 |                    |
| r_01427 | item1427 | 9    | 12.00 |                    |
| r_01428 | item1428 | 9    | 12.00 |                    |
| r_01429 | item1429 | 9    | 12.00 |                    |
| r_01430 | item1430 | 9    | 12.00 |                    |
| r_01431 | item1431 | 9    | 12.00 |                    |
| r_01432 | item1432 | 9    | 12.00 |                    |
| r_01433 | item1433 | 9    | 12.00 |                    |
| r_01434 | item1434 | 9    | 12.00 |                    |
| r_01435 | item1435 | 9    | 12.00 |                    |
| r_01436 | item1436 | 9    | 12.00 |                    |
| r_01437 | item1437 | 9    | 12.00 |                    |
| r_01438 | item1438 | 9    | 12.00 |                    |
| r_01439 | item1439 | 9    | 12.00 |                    |
| r_01440 | item1440 | 9    | 12.00 |                    |
| r_01441 | item1441 | 9    | 12.00 |                    |
| r_01442 | item1442 | 9    | 12.00 |                    |
| r_01443 | item1443 | 9    | 12.00 |                    |
| r_01444 | item1444 | 9    | 12.00 |                    |
| r_01445 | item1445 | 9    | 12.00 |                    |
| r_01446 | item1446 | 9    | 12.00 |                    |
| r_01447 | item1447 | 9    | 12.00 |                    |
| r_01448 | item1448 | 9    | 12.00 |                    |
| r_01449 | item1449 | 9    | 12.00 |                    |
| r_01450 | item1450 | 9    | 12.00 |                    |
| r_01451 | item1451 | 9    | 12.00 |                    |
| r_01452 | item1452 | 9    | 12.00 |                    |
| r_01453 | item1453 | 9    | 12.00 |                    |
| r_01454 | item1454 | 9    | 12.00 |                    |
| r_01455 | item1455 | 9    | 12.00 |                    |
| r_01456 | item1456 | 9    | 12.00 |                    |
| r_01457 | item1457 | 9    | 12.00 |                    |
| r_01458 | item1458 | 9    | 12.00 |                    |
| r_01459 | item1459 | 9    | 12.00 |                    |
| r_01460 | item1460 | 9    | 12.00 |                    |
| r_01461 | item1461 | 9    | 12.00 |                    |
| r_01462 | item1462 | 9    | 12.00 |                    |
| r_01463 | item1463 | 9    | 12.00 |                    |
| r_01464 | item1464 | 9    | 12.00 |                    |
| r_01465 | item1465 | 9    | 12.00 |                    |
| r_01466 | item1466 | 9    | 12.00 |                    |
| r_01467 | item1467 | 9    | 12.00 |                    |
| r_01468 | item1468 | 9    | 12.00 |                    |
| r_01469 | item1469 | 9    | 12.00 |                    |
| r_01470 | item1470 | 9    | 12.00 |                    |
| r_01471 | item1471 | 9    | 12.00 |                    |
| r_01472 | item1472 | 9    | 12.00 |                    |
| r_01473 | item1473 | 9    | 12.00 |                    |
| r_01474 | item1474 | 9    | 12.00 |                    |
| r_01475 | item1475 | 9    | 12.00 |                    |
| r_01476 | item1476 | 9    | 12.00 |                    |
| r_01477 | item1477 | 9    | 12.00 |                    |
| r_01478 | item1478 | 9    | 12.00 |                    |
| r_01479 | item1479 | 9    | 12.00 |                    |
| r_01480 | item1480 | 9    | 12.00 |                    |
| r_01481 | item1481 | 9    | 12.00 |                    |
| r_01482 | item1482 | 9    | 12.00 |                    |
| r_01483 | item1483 | 9    | 12.00 |                    |
| r_01484 | item1484 | 9    | 12.00 |                    |
| r_01485 | item1485 | 9    | 12.00 |                    |
| r_01486 | item1486 | 9    | 12.00 |                    |
| r_01487 | item1487 | 9    | 12.00 |                    |
| r_01488 | item1488 | 9    | 12.00 |                    |
| r_01489 | item1489 | 9    | 12.00 |                    |
| r_01490 | item1490 | 9    | 12.00 |                    |
| r_01491 | item1491 | 9    | 12.00 |                    |
| r_01492 | item1492 | 9    | 12.00 |                    |
| r_01493 | item1493 | 9    | 12.00 |                    |
| r_01494 | item1494 | 9    | 12.00 |                    |
| r_01495 | item1495 | 9    | 12.00 |                    |
| r_01496 | item1496 | 9    | 12.00 |                    |
| r_01497 | item1497 | 9    | 12.00 |                    |
| r_01498 | item1498 | 9    | 12.00 |                    |
| r_01499 | item1499 | 9    | 12.00 |                    |
| r_01500 | item1500 | 9    | 12.00 |                    |
| r_01501 | item1501 | 9    | 12.00 |                    |
| r_01502 | item1502 | 9    | 12.00 |                    |
| r_01503 | item1503 | 9    | 12.00 |                    |
| r_01504 | item1504 | 9    | 12.00 |                    |
| r_01505 | item1505 | 9    | 12.00 |                    |
| r_01506 | item1506 | 9    | 12.00 |                    |
| r_01507 | item1507 | 9    | 12.00 |                    |
| r_01508 | item1508 | 9    | 12.00 |                    |
| r_01509 | item1509 | 9    | 12.00 |                    |
| r_01510 | item1510 | 9    | 12.00 |                    |
| r_01511 | item1511 | 9    | 12.00 |                    |
| r_01512 | item1512 | 9    | 12.00 |                    |
| r_01513 | item1513 | 9    | 12.00 |                    |
| r_01514 | item1514 | 9    | 12.00 |                    |
| r_01515 | item1515 | 9    | 12.00 |                    |
| r_01516 | item1516 | 9    | 12.00 |                    |
| r_01517 | item1517 | 9    | 12.00 |                    |
| r_01518 | item1518 | 9    | 12.00 |                    |
| r_01519 | item1519 | 9    | 12.00 |                    |
| r_01520 | item1520 | 9    | 12.00 |                    |
| r_01521 | item1521 | 9    | 12.00 |                    |
| r_01522 | item1522 | 9    | 12.00 |                    |
| r_01523 | item1523 | 9    | 12.00 |                    |
| r_01524 | item1524 | 9    | 12.00 |                    |
| r_01525 | item1525 | 9    | 12.00 |                    |
| r_01526 | item1526 | 9    | 12.00 |                    |
| r_01527 | item1527 | 9    | 12.00 |                    |
| r_01528 | item1528 | 9    | 12.00 |                    |
| r_01529 | item1529 | 9    | 12.00 |                    |
| r_01530 | item1530 | 9    | 12.00 |                    |
| r_01531 | item1531 | 9    | 12.00 |                    |
| r_01532 | item1532 | 9    | 12.00 |                    |
| r_01533 | item1533 | 9    | 12.00 |                    |
| r_01534 | item1534 | 9    | 12.00 |                    |
| r_01535 | item1535 | 9    | 12.00 |                    |
| r_01536 | item1536 | 9    | 12.00 |                    |
| r_01537 | item1537 | 9    | 12.00 |                    |
| r_01538 | item1538 | 9    | 12.00 |                    |
| r_01539 | item1539 | 9    | 12.00 |                    |
| r_01540 | item1540 | 9    | 12.00 |                    |
| r_01541 | item1541 | 9    | 12.00 |                    |
| r_01542 | item1542 | 9    | 12.00 |                    |
| r_01543 | item1543 | 9    | 12.00 |                    |
| r_01544 | item1544 | 9    | 12.00 |                    |
| r_01545 | item1545 | 9    | 12.00 |                    |
| r_01546 | item1546 | 9    | 12.00 |                    |
| r_01547 | item1547 | 9    | 12.00 |                    |
| r_01548 | item1548 | 9    | 12.00 |                    |
| r_01549 | item1549 | 9    | 12.00 |                    |
| r_01550 | item1550 | 9    | 12.00 |                    |
| r_01551 | item1551 | 9    | 12.00 |                    |
| r_01552 | item1552 | 9    | 12.00 |                    |
| r_01553 | item1553 | 9    | 12.00 |                    |
| r_01554 | item1554 | 9    | 12.00 |                    |
| r_01555 | item1555 | 9    | 12.00 |                    |
| r_01556 | item1556 | 9    | 12.00 |                    |
| r_01557 | item1557 | 9    | 12.00 |                    |
| r_01558 | item1558 | 9    | 12.00 |                    |
| r_01559 | item1559 | 9    | 12.00 |                    |
| r_01560 | item1560 | 9    | 12.00 |                    |
| r_01561 | item1561 | 9    | 12.00 |                    |
| r_01562 | item1562 | 9    | 12.00 |                    |
| r_01563 | item1563 | 9    | 12.00 |                    |
| r_01564 | item1564 | 9    | 12.00 |                    |
| r_01565 | item1565 | 9    | 12.00 |                    |
| r_01566 | item1566 | 9    | 12.00 |                    |
| r_01567 | item1567 | 9    | 12.00 |                    |
| r_01568 | item1568 | 9    | 12.00 |                    |
| r_01569 | item1569 | 9    | 12.00 |                    |
| r_01570 | item1570 | 9    | 12.00 |                    |
| r_01571 | item1571 | 9    | 12.00 |                    |
| r_01572 | item1572 | 9    | 12.00 |                    |
| r_01573 | item1573 | 9    | 12.00 |                    |
| r_01574 | item1574 | 9    | 12.00 |                    |
| r_01575 | item1575 | 9    | 12.00 |                    |
| r_01576 | item1576 | 9    | 12.00 |                    |
| r_01577 | item1577 | 9    | 12.00 |                    |
| r_01578 | item1578 | 9    | 12.00 |                    |
| r_01579 | item1579 | 9    | 12.00 |                    |
| r_01580 | item1580 | 9    | 12.00 |                    |
| r_01581 | item1581 | 9    | 12.00 |                    |
| r_01582 | item1582 | 9    | 12.00 |                    |
| r_01583 | item1583 | 9    | 12.00 |                    |
| r_01584 | item1584 | 9    | 12.00 |                    |
| r_01585 | item1585 | 9    | 12.00 |                    |
| r_01586 | item1586 | 9    | 12.00 |                    |
| r_01587 | item1587 | 9    | 12.00 |                    |
| r_01588 | item1588 | 9    | 12.00 |                    |
| r_01589 | item1589 | 9    | 12.00 |                    |
| r_01590 | item1590 | 9    | 12.00 |                    |
| r_01591 | item1591 | 9    | 12.00 |                    |
| r_01592 | item1592 | 9    | 12.00 |                    |
| r_01593 | item1593 | 9    | 12.00 |                    |
| r_01594 | item1594 | 9    | 12.00 |                    |
| r_01595 | item1595 | 9    | 12.00 |                    |
| r_01596 | item1596 | 9    | 12.00 |                    |
| r_01597 | item1597 | 9    | 12.00 |                    |
| r_01598 | item1598 | 9    | 12.00 |                    |
| r_01599 | item1599 | 9    | 12.00 |                    |
| r_01600 | item1600 | 9    | 12.00 |                    |
| r_01601 | item1601 | 9    | 12.00 |                    |
| r_01602 | item1602 | 9    | 12.00 |                    |
| r_01603 | item1603 | 9    | 12.00 |                    |
| r_01604 | item1604 | 9    | 12.00 |                    |
| r_01605 | item1605 | 9    | 12.00 |                    |
| r_01606 | item1606 | 9    | 12.00 |                    |
| r_01607 | item1607 | 9    | 12.00 |                    |
| r_01608 | item1608 | 9    | 12.00 |                    |
| r_01609 | item1609 | 9    | 12.00 |                    |
| r_01610 | item1610 | 9    | 12.00 |                    |
| r_01611 | item1611 | 9    | 12.00 |                    |
| r_01612 | item1612 | 9    | 12.00 |                    |
| r_01613 | item1613 | 9    | 12.00 |                    |
| r_01614 | item1614 | 9    | 12.00 |                    |
| r_01615 | item1615 | 9    | 12.00 |                    |
| r_01616 | item1616 | 9    | 12.00 |                    |
| r_01617 | item1617 | 9    | 12.00 |                    |
| r_01618 | item1618 | 9    | 12.00 |                    |
| r_01619 | item1619 | 9    | 12.00 |                    |
| r_01620 | item1620 | 9    | 12.00 |                    |
| r_01621 | item1621 | 9    | 12.00 |                    |
| r_01622 | item1622 | 9    | 12.00 |                    |
| r_01623 | item1623 | 9    | 12.00 |                    |
| r_01624 | item1624 | 9    | 12.00 |                    |
| r_01625 | item1625 | 9    | 12.00 |                    |
| r_01626 | item1626 | 9    | 12.00 |                    |
| r_01627 | item1627 | 9    | 12.00 |                    |
| r_01628 | item1628 | 9    | 12.00 |                    |
| r_01629 | item1629 | 9    | 12.00 |                    |
| r_01630 | item1630 | 9    | 12.00 |                    |
| r_01631 | item1631 | 9    | 12.00 |                    |
| r_01632 | item1632 | 9    | 12.00 |                    |
| r_01633 | item1633 | 9    | 12.00 |                    |
| r_01634 | item1634 | 9    | 12.00 |                    |
| r_01635 | item1635 | 9    | 12.00 |                    |
| r_01636 | item1636 | 9    | 12.00 |                    |
| r_01637 | item1637 | 9    | 12.00 |                    |
| r_01638 | item1638 | 9    | 12.00 |                    |
| r_01639 | item1639 | 9    | 12.00 |                    |
| r_01640 | item1640 | 9    | 12.00 |                    |
| r_01641 | item1641 | 9    | 12.00 |                    |
| r_01642 | item1642 | 9    | 12.00 |                    |
| r_01643 | item1643 | 9    | 12.00 |                    |
| r_01644 | item1644 | 9    | 12.00 |                    |
| r_01645 | item1645 | 9    | 12.00 |                    |
| r_01646 | item1646 | 9    | 12.00 |                    |
| r_01647 | item1647 | 9    | 12.00 |                    |
